route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
50,12,2824,Centro,1,,18124
59,11,2825,,1,,19522
21,21,2826,Pinheiro das Voltas,0,,19761
21,21,2827,Centro,1,,20282
25,21,2828,Monte Via Corujeira de Dentro,0,,19501
25,21,2829,Centro,1,,15706
45,21,2830,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
20,12,2831,Galeão - Escola,0,,9243
62,11,2832,Caminho Trapiche,1,,19202
59,11,2833,Fundoa,0,,19521
76,11,2834,Papagaio Verde,0,,20161
45,21,2835,Centro,1,,16902
36,12,2836,Curral dos Romeiros,0,,15041
36,12,2837,Centro,1,,15042
36,12,2838,Curral dos Romeiros,0,,15041
36,12,2839,Centro,1,,15042
62,11,2840,Lombo Aguiares,0,,19205
36,12,2841,Curral dos Romeiros,0,,15041
59,11,2842,Centro,1,,10626
36,12,2843,Centro,1,,15042
59,11,2844,,1,,20046
49,21,2845,ZN Industrial,0,,20101
84,13,2846,Camacha,0,,13221
48,11,2847,Centro,1,,14402
41,11,2848,Balancal,0,,19341
84,13,2849,Funchal,1,,13222
33,11,2850,LEV STA Luzia,0,,19321
20,12,2851,Centro,1,,9244
33,11,2852,Centro,1,,19322
61,21,2853,Três Paus Via Courelas,0,,13841
15,12,2854,Centro,1,,20182
59,11,2855,Centro,1,,19530
33,11,2856,Centro,1,,19322
33,11,2857,Centro,1,,19322
33,11,2858,Centro,1,,19322
33,11,2859,Centro,1,,19322
83,13,2860,Nogueira,0,,13201
61,21,2861,Centro,1,,13842
33,11,2862,LEV STA Luzia,0,,19321
33,11,2863,Centro,1,,19322
33,11,2864,LEV STA Luzia,0,,19321
33,11,2865,Centro,1,,19324
40,11,2866,Rochinha,0,,5805
40,11,2867,Centro,1,,5806
15,12,2868,Centro,1,,20182
59,11,2869,,1,,19522
74,11,2870,ESCL S Martinho,0,,19881
74,11,2871,Centro - Linha Verde,1,,19882
74,11,2872,ESCL S Martinho,0,,19881
79,13,2873,Boqueirão Via Caniço,0,,14461
33,11,2874,Centro,1,,19324
33,11,2875,Centro,1,,19324
33,11,2876,Centro,1,,19324
33,11,2877,Centro,1,,19324
74,11,2878,Centro - Linha Verde,1,,19882
74,11,2879,ESCL S Martinho,0,,19881
59,21,2880,Fundoa,0,,19523
74,11,2881,Centro - Linha Verde,1,,19882
74,11,2882,ESCL S Martinho,0,,19881
74,11,2883,Centro - Linha Verde,1,,19882
76,21,2884,Papagaio Verde,0,,20161
76,21,2885,Centro - D. Carlos I,1,,20162
55,21,2886,Ribeira Grande,0,,20061
90,13,2887,Curral das Freiras Via Fajã dos Cardos,0,,13509
13,21,2888,Centro,1,,19952
54,11,2889,Centro,1,,17982
76,11,2890,Papagaio Verde,0,,20161
90,13,2891,Funchal,1,,13510
76,11,2892,Centro - D. Carlos I,1,,20162
14,21,2893,Trapiche,0,,13081
15,22,2894,Centro,1,,20182
14,21,2895,Centro,1,,11724
15,22,2896,Centro,1,,20182
36,21,2897,Curral dos Romeiros,0,,15041
36,21,2898,Centro,1,,15042
48,21,2899,ZN Industrial,0,,14365
48,21,2900,Centro,1,,14366
48,11,2901,Centro,1,,14366
49,21,2902,Centro,1,,20102
53,11,2903,Nazaré Via Virtudes,0,,17961
21,21,2904,Pinheiro das Voltas (Via Cova Til),0,,19763
21,21,2905,Centro,1,,17302
53,11,2906,Centro,1,,17962
25,21,2907,Monte Via Corujeira de Dentro,0,,19501
25,21,2908,Centro,1,,15702
27,21,2909,Monte Via LG Fonte,0,,19461
11,11,2910,Centro,1,,14022
80,21,2911,Funchal Via Ribeirinha,1,,13142
54,13,2912,Centro,1,,17982
14,11,2913,Trapiche,0,,13081
80,21,2914,Achadinha Via Ribeirinha,0,,13141
73,13,2915,Lombada - Pizo,0,,19901
56,12,2916,Centro,1,,20222
16,12,2917,Jamboto-Courelas Via Viveiros,0,,19741
27,21,2918,Centro,1,,19484
73,13,2919,Centro,1,,19902
9,21,2920,STA Quitéria,0,,19683
27,21,2921,Monte Via LG Fonte,0,,19461
9,21,2922,Centro,1,,19684
80,21,2923,Funchal Via Palheiro Ferreiro,1,,13163
12,11,2924,Chamorra,0,,17481
45,21,2925,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,21,2926,Centro,1,,16902
47,21,2927,Pinheirinho Via Palheiro Ferreiro,0,,3821
47,21,2928,Centro,1,,3822
47,21,2929,Pinheirinho Via Palheiro Ferreiro,0,,3821
47,21,2930,Centro,1,,3822
12,11,2931,Centro,1,,17484
72,11,2932,Ponta da Cruz - Linha Verde,0,,20421
51,21,2933,Centro,1,,20024
14,11,2934,Trapiche,0,,13081
14,11,2935,Centro,1,,11722
16,11,2936,Jamboto-Courelas Via Viveiros,0,,19741
59,11,2937,Fundoa,0,,18243
14,11,2938,Trapiche,0,,13081
14,11,2939,Centro,1,,13082
10,11,2940,STA Quitéria Via Madeira Shopping,0,,18341
89,21,2941,Santo Serra Via Camacha,0,,13521
16,11,2942,Centro,1,,19742
80,11,2943,Funchal Via Ribeirinha,1,,13142
80,11,2944,Achadinha Via Ribeirinha,0,,13141
17,11,2945,Álamos,0,,18141
16,13,2946,Jamboto-Courelas Via Viveiros,0,,19741
16,23,2947,Jamboto-Courelas Via Viveiros,0,,19741
16,23,2948,Jamboto-Courelas Via Viveiros,0,,19741
59,21,2949,Universidade - Fundoa,0,,20043
17,11,2950,Centro,1,,10864
80,11,2951,Funchal Via Palheiro Ferreiro,1,,13163
10,11,2952,Centro,1,,18344
84,21,2953,Funchal,1,,13222
90,21,2954,Curral das Freiras Via Fajã dos Cardos,0,,13509
59,21,2955,Centro,1,,10626
9,21,2956,STA Quitéria,0,,19683
9,21,2957,Centro,1,,19684
9,21,2958,STA Quitéria,0,,19683
9,21,2959,Centro,1,,19684
21,21,2960,Pinheiro das Voltas (Via Cova Til),0,,19763
21,21,2961,Centro,1,,20284
45,21,2962,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
59,21,2963,,1,,19522
45,21,2964,Centro,1,,16902
80,21,2965,Achadinha Via Ribeirinha,0,,13164
80,21,2966,Funchal Via Ribeirinha,1,,13142
83,21,2967,Nogueira,0,,14483
83,21,2968,Funchal,1,,14484
84,21,2969,Camacha,0,,13221
84,21,2970,Funchal,1,,13222
89,21,2971,Santo Serra Via Camacha,0,,13101
56,21,2972,S João Latrão,0,,20221
89,21,2973,Santo Serra Via Camacha,0,,13101
56,21,2974,Centro,1,,16910
89,21,2975,Funchal Via Camacha,1,,13102
89,21,2976,Santo Serra Via Camacha,0,,13101
56,21,2977,S João Latrão Via S Gonçalo,0,,16909
56,21,2978,Centro,1,,20222
89,21,2979,Funchal Via Camacha,1,,13102
83,21,2980,Nogueira,0,,13201
83,21,2981,Funchal,1,,13202
59,21,2982,Fundoa,0,,18243
50,11,2983,Centro,1,,18122
84,21,2984,Camacha,0,,13221
50,11,2985,Quinta da Rocha S. Gonçalo,0,,18121
59,11,2986,Centro,1,,10626
9,11,2987,STA Quitéria,0,,19683
9,11,2988,Centro,1,,19684
50,11,2989,Centro,1,,18122
59,11,2990,Centro - Universidade,1,,20044
74,11,2991,ESCL S Martinho,0,,19881
74,11,2992,Centro - Linha Verde,1,,19882
74,11,2993,ESCL S Martinho,0,,19881
74,11,2994,Centro - Linha Verde,1,,19882
74,11,2995,ESCL S Martinho,0,,19881
16,12,2996,Jamboto-Courelas Via Viveiros,0,,19741
16,12,2997,Jamboto-Courelas Via Viveiros,0,,19741
74,11,2998,Centro - Linha Verde,1,,19882
74,11,2999,ESCL S Martinho,0,,19881
74,11,3000,Centro - Linha Verde,1,,19882
74,11,3001,ESCL S Martinho,0,,19881
14,22,3002,Centro,1,,13082
9,22,3003,STA Quitéria,0,,19683
74,11,3004,Centro - Linha Verde,1,,19882
74,11,3005,ESCL S Martinho,0,,19881
74,11,3006,Centro - Linha Verde,1,,19882
9,22,3007,STA Quitéria,0,,19683
74,11,3008,ESCL S Martinho,0,,19881
56,22,3009,S João Latrão,0,,20221
16,22,3010,Jamboto-Courelas Via Viveiros,0,,19741
16,22,3011,Jamboto-Courelas Via Viveiros,0,,19741
56,22,3012,Centro,1,,20222
45,22,3013,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,22,3014,Centro,1,,16902
74,11,3015,Centro - Linha Verde,1,,19882
13,12,3016,Chamorra Barreira,0,,19951
13,12,3017,Chamorra Barreira,0,,19951
16,12,3018,Centro,1,,19384
16,12,3019,Jamboto-Courelas Via Viveiros,0,,19741
9,12,3020,STA Quitéria,0,,19683
9,12,3021,Centro,1,,19684
14,11,3022,Trapiche,0,,13081
48,12,3023,ZN Industrial,0,,19981
48,12,3024,Centro,1,,19982
76,12,3025,Papagaio Verde,0,,20161
76,12,3026,Centro - D. Carlos I,1,,20162
21,12,3027,Pinheiro das Voltas (Via Cova Til),0,,19763
21,12,3028,Centro,1,,19764
17,12,3029,Álamos,0,,18141
17,12,3030,Centro,1,,10864
29,13,3031,Babosas,0,,19781
29,11,3032,Babosas,0,,19781
29,11,3033,Centro - D. Carlos I,1,,19782
15,11,3034,Centro,1,,20182
15,11,3035,Centro,1,,20182
15,11,3036,Centro,1,,20182
29,13,3037,Babosas,0,,19781
29,13,3038,Babosas,0,,19781
29,13,3039,Babosas,0,,19781
15,11,3040,Centro,1,,20182
59,21,3041,Centro - Universidade,1,,20044
12,22,3042,Chamorra,0,,17481
12,22,3043,Centro,1,,17484
49,22,3044,ZN Industrial,0,,20101
49,22,3045,Centro,1,,20102
48,22,3046,ZN Industrial,0,,19981
48,22,3047,Centro,1,,19982
73,22,3048,Lombada - Pizo,0,,19901
73,22,3049,Centro,1,,19902
73,22,3050,Lombada - Pizo,0,,19901
73,22,3051,Centro,1,,19902
14,11,3052,Trapiche,0,,13081
14,11,3053,Centro,1,,13082
21,11,3054,Pinheiro das Voltas,0,,19761
16,11,3055,Jamboto-Courelas Via Viveiros,0,,19741
16,11,3056,Centro,1,,19742
16,11,3057,Jamboto-Courelas Via Viveiros,0,,19741
16,11,3058,Centro,1,,19742
16,11,3059,Jamboto-Courelas Via Viveiros,0,,19741
16,11,3060,Centro,1,,19742
16,11,3061,Jamboto-Courelas Via Viveiros,0,,19741
16,11,3062,Centro,1,,19384
41,22,3063,Balancal,0,,19341
41,22,3064,Centro,1,,19342
39,22,3065,Teleférico J. Botanico,0,,17221
39,22,3066,Centro,1,,17222
73,22,3067,Lombada - Pizo,0,,19901
13,11,3068,Chamorra Barreira,0,,19941
13,11,3069,,1,,20322
59,11,3070,Fundoa,0,,19261
73,22,3071,Centro,1,,19902
38,22,3072,Centro,1,,5782
38,22,3073,Jardim Botânico,0,,5781
38,22,3074,Jardim Botânico,0,,5781
89,21,3075,Funchal Via Camacha,1,,13102
38,22,3076,Centro,1,,5782
80,21,3077,Achadinha Via Ribeirinha,0,,13141
80,21,3078,Funchal Via Ribeirinha,1,,13142
73,12,3079,Lombada - Pizo,0,,19901
73,12,3080,Centro,1,,19902
73,12,3081,Lombada - Pizo,0,,19901
73,12,3082,Centro,1,,19902
41,12,3083,Balancal,0,,19341
41,12,3084,Centro,1,,19342
39,12,3085,Teleférico J. Botanico,0,,17221
39,12,3086,Centro,1,,17222
73,12,3087,Lombada - Pizo,0,,19901
73,12,3088,Centro,1,,19902
38,12,3089,Jardim Botânico,0,,5781
38,12,3090,Centro,1,,5782
38,12,3091,Jardim Botânico,0,,5781
38,12,3092,Centro,1,,5782
89,11,3093,Funchal Via Camacha,1,,13102
80,11,3094,Achadinha Via Ribeirinha,0,,13141
80,11,3095,Funchal Via Ribeirinha,1,,13142
12,13,3096,Chamorra,0,,17481
12,13,3097,Centro,1,,17482
75,12,3098,Centro,1,,12702
20,12,3099,Galeão - Escola,0,,9243
20,12,3100,Centro,1,,9244
75,12,3101,Álamos - V. Achada,0,,12701
75,12,3102,Centro,1,,12702
75,12,3103,Álamos - V. Achada,0,,12701
75,12,3104,Centro,1,,12702
8,12,3105,Travessa do Pomar,0,,8601
8,12,3106,Centro,1,,8602
17,13,3107,Álamos,0,,18141
82,21,3108,Santa Cruz Via Gaula,0,,4761
12,13,3109,Chamorra,0,,17481
12,13,3110,Centro,1,,17488
75,22,3111,Centro,1,,12702
20,22,3112,Galeão - Escola,0,,9243
20,22,3113,Centro,1,,9244
84,11,3114,Funchal - Expresso,1,,13224
75,22,3115,Álamos - V. Achada,0,,12701
75,22,3116,Centro,1,,12702
75,22,3117,Álamos - V. Achada,0,,12701
75,22,3118,Centro,1,,12702
82,11,3119,Santa Cruz Via Gaula,0,,13021
16,13,3120,Jamboto-Courelas Via Viveiros,0,,19741
8,22,3121,Travessa do Pomar,0,,8601
8,22,3122,Centro,1,,8602
16,13,3123,Centro,1,,19742
16,13,3124,Jamboto-Courelas Via Viveiros,0,,19741
82,22,3125,Santa Cruz Via Gaula,0,,4761
82,22,3126,Santa Cruz Via Gaula,0,,4761
16,13,3127,Centro,1,,19742
16,13,3128,Jamboto-Courelas Via Viveiros,0,,19741
16,13,3129,Centro,1,,19742
82,22,3130,Santa Cruz Via Gaula,0,,4761
48,21,3131,ZN Industrial,0,,19981
12,13,3132,Chamorra,0,,17481
13,11,3133,Chamorra Barreira,0,,19951
82,23,3134,Santa Cruz Via Gaula,0,,4761
82,23,3135,Santa Cruz Via Gaula,0,,4761
82,23,3136,Santa Cruz Via Gaula,0,,4761
48,21,3137,Centro,1,,19982
50,21,3138,Centro,1,,18124
12,13,3139,Centro,1,,17484
50,21,3140,Quinta da Rocha,0,,18123
50,21,3141,Centro,1,,18124
15,11,3142,Centro,1,,20182
50,21,3143,Quinta da Rocha,0,,18123
50,21,3144,Centro,1,,18124
53,12,3145,Nazaré Via Virtudes,0,,17961
53,12,3146,Centro,1,,17962
11,12,3147,Courelas,0,,14021
15,11,3148,Centro,1,,20182
59,21,3149,Universidade - Fundoa,0,,20043
73,21,3150,Lombada - Pizo,0,,19901
73,21,3151,Centro,1,,19902
11,12,3152,Centro,1,,14022
10,11,3153,STA Quitéria Via Madeira Shopping,0,,18341
8,12,3154,Travessa do Pomar,0,,8601
10,11,3155,Centro,1,,18342
10,11,3156,STA Quitéria Via Madeira Shopping,0,,18341
10,11,3157,Centro,1,,18344
8,21,3158,Travessa do Pomar,0,,8601
8,21,3159,Centro,1,,8602
47,21,3160,Pinheirinho Via Palheiro Ferreiro,0,,3821
47,21,3161,Centro,1,,3822
17,11,3162,Centro,1,,18142
17,11,3163,Álamos,0,,18141
17,11,3164,Centro,1,,10864
76,11,3165,Papagaio Verde,0,,20161
76,11,3166,Centro - D. Carlos I,1,,20162
8,12,3167,Centro,1,,8602
8,12,3168,Travessa do Pomar,0,,8601
8,12,3169,Centro,1,,8602
8,12,3170,Travessa do Pomar,0,,8601
8,12,3171,Centro,1,,8602
59,12,3172,Fundoa,0,,18243
11,12,3173,Courelas,0,,14021
15,21,3174,Jamboto - S.Roque (Via Hospital),0,,20181
65,11,3175,Choupana,1,,20202
11,12,3176,Centro,1,,14022
25,12,3177,Monte Via C Dentro Lombos e Lajinhas,0,,19503
25,12,3178,Centro,1,,17042
15,21,3179,Centro,1,,20182
15,21,3180,Jamboto - S.Roque (Via Hospital),0,,20181
15,21,3181,Centro,1,,20182
15,21,3182,Jamboto - S.Roque (Via Hospital),0,,20181
83,21,3183,Funchal,1,,13202
83,21,3184,Funchal,1,,13202
17,21,3185,Álamos,0,,18141
59,11,3186,Centro,1,,19530
17,21,3187,Centro,1,,10862
25,21,3188,Monte Via Corujeira de Dentro,0,,19501
25,21,3189,Centro,1,,15706
81,21,3190,Rochão Via Carreiras,0,,13181
48,21,3191,ZN Industrial,0,,14401
48,21,3192,Centro,1,,14402
48,21,3193,ZN Industrial,0,,19981
48,21,3194,Centro,1,,19982
84,21,3195,Funchal,1,,13237
48,11,3196,Centro,1,,14366
48,11,3197,ZN Industrial,0,,14365
48,11,3198,Centro,1,,14366
56,12,3199,S João Latrão,0,,20221
11,21,3200,Courelas,0,,14021
59,21,3201,Centro,1,,19530
11,21,3202,Centro,1,,14022
56,12,3203,Centro,1,,20222
61,21,3204,Três Paus Via Courelas,0,,13841
61,21,3205,Centro,1,,11666
21,21,3206,Centro,1,,19766
59,21,3207,Fundoa,0,,19523
25,12,3208,Monte Via Corujeira de Dentro,0,,19501
50,11,3209,Quinta da Rocha S. Gonçalo,0,,18121
81,21,3210,Rochão Via Carreiras,0,,13181
25,12,3211,Centro,1,,19502
50,11,3212,Quinta da Rocha S. Gonçalo,0,,18121
81,21,3213,Funchal,1,,17722
79,21,3214,Camacha Via Caniço,0,,14481
79,21,3215,Funchal Via Caniço,1,,14482
50,11,3216,Quinta da Rocha S. Gonçalo,0,,18121
21,11,3217,Centro,1,,19766
55,11,3218,Centro,1,,20062
80,21,3219,Achadinha Via Ribeirinha,0,,13141
13,12,3220,Centro,1,,19942
55,11,3221,Centro,1,,20062
59,11,3222,Fundoa,0,,18243
45,12,3223,Centro,1,,16902
16,12,3224,Centro,1,,19742
48,21,3225,Centro,1,,14366
48,21,3226,ZN Industrial,0,,14365
48,21,3227,Centro,1,,14366
22,12,3228,Centro,1,,19424
16,12,3229,Jamboto-Courelas Via Viveiros,0,,19741
59,11,3230,Centro,1,,10626
59,11,3231,Fundoa,0,,19523
17,12,3232,Álamos,0,,18141
17,12,3233,Centro,1,,10864
75,12,3234,Álamos - V. Achada,0,,12701
75,12,3235,Centro,1,,12702
14,12,3236,Centro,1,,13082
9,12,3237,STA Quitéria,0,,19683
48,11,3238,Centro,1,,14402
73,12,3239,Lombada - Pizo,0,,19901
73,12,3240,Centro,1,,19902
53,12,3241,Nazaré Via Virtudes,0,,17961
53,12,3242,Centro,1,,17962
50,21,3243,Quinta da Rocha S. Gonçalo,0,,18121
50,21,3244,Quinta da Rocha S. Gonçalo,0,,18121
50,21,3245,Quinta da Rocha S. Gonçalo,0,,18121
9,12,3246,STA Quitéria,0,,19683
55,21,3247,Centro,1,,20062
55,11,3248,Centro,1,,20062
55,11,3249,Centro,1,,20062
13,11,3250,Centro,1,,19952
12,11,3251,Chamorra,0,,17481
12,11,3252,Centro,1,,17482
12,11,3253,Centro,1,,17482
47,11,3254,Centro,1,,3822
47,11,3255,Pinheirinho Via Palheiro Ferreiro,0,,3821
47,11,3256,Centro,1,,3822
56,11,3257,S João Latrão,0,,20221
9,12,3258,STA Quitéria,0,,19683
55,21,3259,Centro,1,,20062
56,12,3260,S João Latrão,0,,20221
56,12,3261,Centro,1,,20222
59,21,3262,Fundoa,0,,18243
9,12,3263,STA Quitéria,0,,19683
45,12,3264,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,12,3265,Centro,1,,16902
56,11,3266,Centro,1,,20222
54,22,3267,Nazaré Via Virtudes,0,,17981
59,21,3268,Centro,1,,10626
66,12,3269,Estação,0,,19401
54,22,3270,Centro,1,,17982
66,22,3271,Estação,0,,19401
66,22,3272,Estação,0,,19401
73,11,3273,Lombada - Pizo,0,,19901
73,11,3274,Centro,1,,19902
73,11,3275,Lombada - Pizo,0,,19901
59,11,3276,Centro,1,,10626
66,22,3277,Estação,0,,19401
66,12,3278,Estação,0,,19401
54,22,3279,Centro,1,,17982
54,22,3280,Nazaré Via Virtudes,0,,17981
27,11,3281,Centro,1,,20122
10,11,3282,STA Quitéria Via Madeira Shopping,0,,18341
9,12,3283,STA Quitéria,0,,19683
9,12,3284,Centro,1,,19684
25,11,3285,Centro,1,,17042
27,11,3286,Monte Via LG Fonte Lombos e Lajinhas,0,,20121
10,11,3287,Centro,1,,18344
9,12,3288,Centro,1,,19684
73,11,3289,Centro,1,,19902
73,11,3290,Lombada - Pizo,0,,19901
73,11,3291,Centro,1,,19902
59,11,3292,Centro,1,,10626
66,23,3293,Estação,0,,19401
50,11,3294,Quinta da Rocha S. Gonçalo,0,,18121
66,13,3295,Estação,0,,19401
50,11,3296,Quinta da Rocha S. Gonçalo,0,,18121
27,21,3297,Monte Via LG Fonte Lombos e Lajinhas,0,,20121
48,21,3298,Centro,1,,14402
27,21,3299,Centro,1,,20122
66,23,3300,Estação,0,,19401
66,13,3301,Estação,0,,19401
42,21,3302,Canto do Muro,0,,20081
72,11,3303,Centro - Linha Verde (Direto Est Monumental),1,,20442
42,21,3304,Centro,1,,20082
66,23,3305,Estação,0,,19401
10,21,3306,STA Quitéria Via Madeira Shopping,0,,18341
66,13,3307,Estação,0,,19401
10,21,3308,Centro,1,,18344
42,11,3309,Canto do Muro,0,,20081
14,22,3310,Centro,1,,13082
72,11,3311,Centro - Linha Verde (Direto Est Monumental),1,,20442
14,22,3312,Trapiche,0,,13081
14,22,3313,Centro,1,,13082
42,11,3314,Canto do Muro,0,,20081
42,11,3315,Canto do Muro,0,,20081
42,11,3316,Canto do Muro,0,,20081
55,21,3317,Centro,1,,20062
55,21,3318,Centro,1,,20062
25,21,3319,Centro,1,,17042
13,21,3320,Centro,1,,19952
12,21,3321,Chamorra,0,,17481
12,21,3322,Centro,1,,17482
12,21,3323,Centro,1,,17482
47,21,3324,Centro,1,,3822
90,21,3325,Curral das Freiras Via Fajã dos Cardos,0,,13509
47,21,3326,Pinheirinho Via Palheiro Ferreiro,0,,3821
47,21,3327,Centro,1,,3822
14,12,3328,Centro,1,,13082
56,21,3329,S João Latrão,0,,20221
56,21,3330,Centro,1,,20222
11,11,3331,Centro,1,,14022
14,12,3332,Trapiche,0,,13081
11,11,3333,Courelas,0,,14021
73,21,3334,Lombada - Pizo,0,,19901
73,21,3335,Centro,1,,19902
11,11,3336,Centro,1,,14022
14,12,3337,Centro,1,,13082
73,21,3338,Lombada - Pizo,0,,19901
73,12,3339,Lombada - Pizo,0,,19901
73,12,3340,Centro,1,,19902
54,12,3341,Nazaré Via Virtudes,0,,17981
54,12,3342,Centro,1,,17982
54,12,3343,Nazaré Via Virtudes,0,,17981
54,12,3344,Centro,1,,17982
54,12,3345,Nazaré Via Virtudes,0,,17981
54,12,3346,Centro,1,,17982
11,11,3347,Courelas,0,,14021
11,11,3348,Centro,1,,14022
11,11,3349,Courelas,0,,14021
55,11,3350,Ribeira Grande,0,,20061
13,11,3351,Centro,1,,19952
73,21,3352,Centro,1,,19902
59,11,3353,Centro,1,,19530
73,21,3354,Lombada - Pizo,0,,19901
48,11,3355,ZN Industrial,0,,19981
48,11,3356,Centro,1,,19982
48,11,3357,ZN Industrial,0,,19981
73,21,3358,Centro,1,,19902
49,11,3359,Centro,1,,20102
59,21,3360,Centro,1,,10626
11,11,3361,Centro,1,,14022
11,11,3362,Courelas,0,,14021
11,11,3363,Centro,1,,14022
50,21,3364,Quinta da Rocha S. Gonçalo,0,,18121
50,21,3365,Quinta da Rocha S. Gonçalo,0,,18121
11,11,3366,Courelas,0,,14021
11,11,3367,Centro,1,,14022
27,11,3368,Centro,1,,19462
59,11,3369,Centro,1,,19528
25,11,3370,Monte Via C Dentro Lombos e Lajinhas,0,,19503
29,11,3371,Babosas,0,,19781
29,11,3372,,1,,10944
25,11,3373,Centro,1,,17022
25,11,3374,Monte Via Corujeira de Dentro,0,,19501
42,21,3375,Canto do Muro,0,,20081
42,21,3376,Canto do Muro,0,,20081
25,11,3377,Centro,1,,19502
42,21,3378,Canto do Muro,0,,20081
42,21,3379,Canto do Muro,0,,20081
27,11,3380,Monte Via LG Fonte,0,,19461
27,11,3381,Centro,1,,19484
84,11,3382,Funchal,1,,13237
40,11,3383,Rochinha,0,,5807
40,11,3384,Centro,1,,5806
40,11,3385,Rochinha,0,,5805
40,11,3386,Lombo Segundo,1,,5808
22,11,3387,Lombo Segundo,0,,19421
22,11,3388,Centro,1,,19422
40,11,3389,Rochinha,0,,5807
40,11,3390,Lombo Segundo,1,,5808
22,11,3391,Lombo Segundo,0,,19421
22,11,3392,Centro,1,,19422
40,11,3393,Rochinha,0,,5807
40,11,3394,Lombo Segundo,1,,5808
11,21,3395,Centro,1,,14022
11,21,3396,Courelas,0,,14021
11,21,3397,Centro,1,,14022
11,21,3398,Courelas,0,,14021
11,21,3399,Centro,1,,14022
11,21,3400,Courelas,0,,14021
9,21,3401,Centro,1,,19684
55,21,3402,Ribeira Grande,0,,20061
13,21,3403,Centro,1,,19952
59,21,3404,Centro,1,,19530
48,21,3405,ZN Industrial,0,,19981
48,21,3406,Centro,1,,19982
65,11,3407,Choupana,0,,20201
65,11,3408,Choupana,0,,20201
65,11,3409,Choupana,1,,20202
65,11,3410,Choupana,1,,20202
65,11,3411,Choupana,0,,20201
48,21,3412,ZN Industrial,0,,19981
49,21,3413,Centro,1,,20102
65,11,3414,Choupana,1,,20202
65,11,3415,Choupana,0,,20201
65,11,3416,Choupana,1,,20202
65,11,3417,Choupana,0,,20201
47,11,3418,Pinheirinho Via Palheiro Ferreiro,0,,3821
11,21,3419,Centro,1,,14022
11,21,3420,Courelas,0,,14021
11,21,3421,Centro,1,,14022
11,21,3422,Courelas,0,,14021
11,21,3423,Centro,1,,14022
27,21,3424,Centro,1,,19462
25,21,3425,Monte Via C Dentro Lombos e Lajinhas,0,,19503
25,21,3426,Centro,1,,17022
25,21,3427,Monte Via Corujeira de Dentro,0,,19501
25,21,3428,Centro,1,,19502
27,21,3429,Monte Via LG Fonte,0,,19461
27,21,3430,Centro,1,,19484
60,11,3431,Lombo Quinta,0,,17363
60,11,3432,Lombo Quinta,0,,17363
59,11,3433,Centro,1,,19530
53,11,3434,Centro,1,,17962
53,11,3435,Nazaré Via Virtudes,0,,17961
53,11,3436,Centro,1,,17962
54,11,3437,Nazaré Via Virtudes,0,,17981
53,11,3438,Nazaré Via Virtudes,0,,17961
53,11,3439,Centro,1,,17962
53,11,3440,Nazaré Via Virtudes,0,,17961
53,11,3441,Centro,1,,17962
53,11,3442,Nazaré Via Virtudes,0,,17961
60,11,3443,Lombo Quinta,0,,17363
47,11,3444,Centro,1,,3822
36,11,3445,Curral dos Romeiros,0,,15041
60,11,3446,Viana,1,,17364
36,11,3447,Centro,1,,15042
45,11,3448,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,11,3449,Centro,1,,16902
45,11,3450,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,11,3451,Centro,1,,16902
45,11,3452,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
38,11,3453,Jardim Botânico,0,,5781
38,11,3454,Centro,1,,5782
33,11,3455,LEV STA Luzia,0,,19321
33,11,3456,Centro,1,,19322
41,11,3457,Balancal,0,,19341
41,11,3458,Centro,1,,19342
41,11,3459,Balancal,0,,19341
41,11,3460,Centro,1,,19342
41,11,3461,Balancal,0,,19341
41,11,3462,Centro,1,,19342
49,11,3463,ZN Industrial,0,,20101
49,11,3464,Centro,1,,20102
49,11,3465,ZN Industrial,0,,20101
49,11,3466,Centro,1,,20102
49,11,3467,ZN Industrial,0,,20101
49,11,3468,Centro,1,,20102
59,11,3469,Universidade - Fundoa,0,,20045
59,11,3470,Fundoa,0,,19523
34,11,3471,Caminho de Ferro,0,,18361
59,11,3472,,1,,19522
72,11,3473,Ponta da Cruz - Linha Verde,0,,20421
72,11,3474,Ponta da Cruz - Linha Verde,0,,20421
34,11,3475,Centro,1,,18362
9,12,3476,STA Quitéria,0,,19683
9,12,3477,Centro,1,,19684
9,12,3478,STA Quitéria,0,,19683
9,12,3479,Centro,1,,19684
53,11,3480,Centro,1,,17962
27,11,3481,Monte Via LG Fonte,0,,19461
56,12,3482,Centro,1,,20222
56,12,3483,S João Latrão,0,,20221
27,11,3484,Centro,1,,19484
59,11,3485,Universidade - Fundoa,0,,20045
36,22,3486,Curral dos Romeiros,0,,15041
36,22,3487,Centro,1,,15042
36,11,3488,Centro,1,,15042
9,22,3489,STA Quitéria,0,,19683
9,22,3490,Centro,1,,19684
9,22,3491,STA Quitéria,0,,19683
